brand,model,color,registration_date,year,price_in_euro,power_kw,power_ps,transmission_type,fuel_type,fuel_consumption_l_100km,fuel_consumption_g_km,mileage_in_km
audi,Audi A4,silver,01 11 2020,2020,33670,120,163,Automatic,Diesel,4,106,17322
hyundai,Hyundai i30,black,01 05 2014,2014,10990,73,99,Manual,Petrol,6,0,88612
land rover,Land Rover Range Rover Evoque,black,01 10 2019,2019,49700,221,300,Automatic,Petrol,8.2,185,53100
hyundai,Hyundai IONIQ,white,01 11 2016,2016,16900,77,105,Automatic,Hybrid,4.2,0,51000
audi,Audi TT RS,black,01 09 2016,2016,61900,294,400,Automatic,Petrol,8.2,187,9900
aston martin,Aston Martin DB9,red,01 12 2004,2004,89007,350,476,Automatic,Petrol,14.6,345,3900
ford,Ford Grand C Max,silver,01 01 2018,2018,18888,110,150,Automatic,Diesel,5,129,98342
hyundai,Hyundai i30,blue,01 07 2012,2012,10780,99,135,Manual,Petrol,5.7,139,113000
bmw,BMW 318,silver,01 05 2011,2011,7900,105,143,Manual,Petrol,6.3,147,157000
fiat,Fiat Panda,blue,01 12 2005,2005,4790,44,60,Automatic,Petrol,5.4,127,100000
bmw,BMW X5,black,01 10 2016,2016,34990,190,258,Automatic,Diesel,6.9,183,158869
bmw,BMW 118,black,01 03 2022,2022,27890,100,136,Manual,Petrol,5.7,129,28890
land rover,Land Rover Range Rover Sport,grey,01 06 2019,2019,72810,297,404,Automatic,Hybrid,3.2,73,64610
bmw,BMW 318,silver,01 05 2003,2003,8490,105,143,Manual,Petrol,7.8,185,98000
kia,Kia Sorento,black,01 07 2019,2019,34900,147,200,Automatic,Diesel,6.1,0,45000
ford,Ford Focus,silver,01 06 2014,2014,9990,92,125,Manual,Petrol,5,119,81850
ford,Ford Kuga,grey,01 07 2020,2020,23220,140,190,Automatic,Diesel,4.8,160,73884
bmw,BMW 520,blue,01 12 2019,2019,37270,140,190,Automatic,Diesel,4.3,114,47609
bmw,BMW X5,grey,01 11 2014,2014,41000,280,381,Automatic,Diesel,6.6,175,70000
jeep,Jeep Grand Cherokee,black,01 12 2016,2016,37840,344,468,Automatic,Petrol,14,332,97335
jaguar,Jaguar F Type,grey,01 04 2019,2019,56899,280,381,Automatic,Petrol,9.8,223,26395
bmw,BMW 335,white,01 07 2013,2013,32000,225,306,Automatic,Petrol,7.6,178,94000
audi,Audi A4,grey,01 04 2018,2018,22480,110,150,Automatic,Petrol,5.7,131,95000
audi,Audi A6,black,01 04 2011,2011,11900,150,204,Automatic,Diesel,5.3,140,278000
audi,Audi A6,silver,01 04 2015,2015,22900,140,190,Manual,Diesel,4.6,119,48163
jeep,Jeep Renegade,red,01 07 2017,2017,16750,88,120,Manual,Diesel,4.6,122,80720
kia,Kia Stonic,red,01 11 2022,2022,19990,74,101,Manual,Petrol,5.8,133,50
bmw,BMW 220,grey,01 03 2016,2016,25790,140,190,Automatic,Diesel,4.1,108,53089
audi,Audi A4,black,01 06 2016,2016,27490,200,272,Automatic,Diesel,5.4,142,125000
bmw,BMW X2,white,01 05 2019,2019,23750,110,150,Manual,Diesel,4.6,120,93850
bmw,BMW 435,black,01 01 2015,2015,32950,292,397,Automatic,Diesel,5.6,0,140213
kia,Kia Ceed   cee d,blue,01 06 2018,2018,19350,103,140,Manual,Petrol,5.9,135,63000
mazda,Mazda CX 3,red,01 11 2018,2018,14999,89,121,Manual,Petrol,6.2,141,93000
ford,Ford Mondeo,silver,01 06 2019,2019,21780,140,190,Unknown,Diesel,5.1,134,69000
audi,Audi S8,grey,01 12 2007,2007,13500,331,450,Automatic,Petrol,13.2,313,287300
ford,Ford Transit,blue,01 11 2010,2010,6800,103,140,Manual,Diesel,9.9,274,265000
jaguar,Jaguar E Pace,red,01 03 2020,2020,37990,183,249,Automatic,Petrol,8.1,100,32262
audi,Audi TT,black,01 07 2019,2019,40930,180,245,Automatic,Petrol,7,161,25094
bmw,BMW X3,black,01 01 2017,2017,26900,140,190,Automatic,Diesel,5.2,136,99800
hyundai,Hyundai SANTA FE,grey,01 02 2022,2022,49990,132,179,Automatic,Hybrid,1.5,34,37700
bmw,BMW 750,white,01 09 2019,2019,76500,390,530,Automatic,Petrol,9.5,217,77750
fiat,Fiat 124 Spider,white,01 05 2019,2019,20990,103,140,Manual,Petrol,6.4,148,65400
audi,Audi Q3,black,01 10 2013,2013,19999,125,170,Automatic,Petrol,7.3,173,101494
hyundai,Hyundai i10,blue,01 12 2010,2010,2690,49,67,Manual,Petrol,5,119,173000
bmw,BMW 520,black,01 05 2023,2023,63990,140,190,Automatic,Diesel,4.7,119,1000
ford,Ford Kuga,white,01 01 2016,2016,17500,110,150,Manual,Petrol,6.2,143,60000
ford,Ford Fiesta,blue,01 12 2006,2006,1650,59,80,Manual,Petrol,6.2,147,201756
fiat,Fiat Panda,blue,01 05 2017,2017,9720,51,69,Manual,Petrol,5.2,119,43750
bmw,BMW 418,black,01 07 2017,2017,16399,110,150,Manual,Diesel,4.3,114,179800
jeep,Jeep Wrangler,yellow,01 01 2023,2023,75980,280,381,Automatic,Hybrid,4.1,94,15
ford,Ford Tourneo Courier,black,01 08 2016,2016,11999,70,95,Manual,Diesel,4,104,110000
hyundai,Hyundai i20,black,01 03 2016,2016,9870,62,84,Manual,Petrol,4.7,109,73990
bmw,BMW 525,black,01 01 2013,2013,13850,160,218,Manual,Diesel,5,0,205000
bmw,BMW 123,black,01 09 2012,2012,16099,150,204,Automatic,Diesel,6.6,173,132000
bmw,BMW 220,blue,01 07 2017,2017,22470,141,192,Automatic,Petrol,5.6,130,62500
kia,Kia ProCeed   pro_cee d,white,01 01 2020,2020,27990,150,204,Automatic,Petrol,6.2,142,36000
ford,Ford Ranger,grey,01 10 2021,2021,43300,156,212,Manual,Diesel,7.9,203,8000
ford,Ford S Max,silver,01 06 2017,2017,14395,132,179,Manual,Diesel,5,129,61209
bmw,BMW 420,blue,01 03 2022,2022,44888,135,184,Automatic,Petrol,5.8,132,9950
ford,Ford Fiesta,red,01 03 2023,2023,25990,92,125,Manual,Petrol,6,136,10
hyundai,Hyundai i20,black,01 06 2018,2018,11599,62,84,Manual,Petrol,4.8,112,42000
dodge,Dodge Challenger,black,01 11 2022,2022,45990,227,309,Automatic,Petrol,10.5,253,4500
audi,Audi A5,black,01 10 2013,2013,18100,180,245,Automatic,Diesel,5.8,0,174000
audi,Audi A1,black,01 12 2014,2014,13950,90,122,Manual,Petrol,5.3,126,61450
citroen,Citroen Berlingo,grey,01 04 2023,2023,33980,96,131,Manual,Diesel,5,142,250
audi,Audi Q5,silver,01 09 2016,2016,28520,190,258,Automatic,Diesel,6.3,163,98376
fiat,Fiat 500,grey,01 03 2023,2023,20290,51,69,Manual,Hybrid,4.1,93,20
mazda,Mazda CX 5,blue,01 11 2019,2019,19950,135,184,Manual,Diesel,6.6,175,55604
ford,Ford Mondeo,grey,01 06 2008,2008,5950,118,160,Automatic,Petrol,9.3,220,203429
kia,Kia Sportage,grey,01 01 2017,2017,13900,97,132,Manual,Petrol,6.7,156,58000
ford,Ford Mondeo,silver,01 01 2018,2018,22840,110,150,Automatic,Diesel,4.9,123,47521
ford,Ford Fiesta,red,01 09 2017,2017,12440,63,86,Manual,Diesel,3.6,93,46963
bmw,BMW 540,white,01 12 2017,2017,43200,250,340,Automatic,Petrol,6.5,149,103500
ford,Ford Mustang,beige,01 02 2022,2022,51730,330,449,Manual,Petrol,12.2,268,36
audi,Audi A4,white,01 09 2020,2020,27870,120,163,Automatic,Diesel,5.2,137,94635
bmw,BMW 116,black,01 08 2005,2005,3150,85,116,Manual,Petrol,7.5,181,225900
ford,Ford Kuga,blue,01 06 2017,2017,15990,88,120,Manual,Petrol,6.2,143,68300
ford,Ford Fiesta,blue,01 05 2008,2008,2999,44,60,Manual,Petrol,5.9,0,101200
ford,Ford Fiesta,black,01 04 2018,2018,10980,63,86,Manual,Diesel,3.3,84,83000
bmw,BMW 325,white,01 11 2011,2011,12999,150,204,Automatic,Diesel,6.1,160,194250
kia,Kia Picanto,grey,01 08 2020,2020,12771,49,67,Manual,Petrol,4.6,106,35500
bmw,BMW 225,grey,01 04 2015,2015,19490,160,218,Automatic,Diesel,4.7,125,166230
kia,Kia Ceed   cee d,beige,01 02 2013,2013,7590,73,99,Manual,Petrol,6.5,154,109841
mazda,Mazda 6,grey,01 01 2006,2006,3500,88,120,Manual,Petrol,7.7,184,157500
mazda,Mazda MX 5,white,01 04 2011,2011,10550,93,126,Manual,Petrol,7.3,174,114000
audi,Audi Q3,blue,01 07 2020,2020,29980,110,150,Manual,Petrol,6.3,145,28000
ford,Ford Fiesta,red,01 05 2013,2013,7499,60,82,Manual,Petrol,5.2,123,114000
fiat,Fiat Panda,red,01 11 2022,2022,16490,51,69,Manual,Hybrid,4.1,93,99
fiat,Fiat 500,blue,01 09 2022,2022,17800,51,69,Manual,Hybrid,4.1,93,10
audi,Audi A5,red,01 02 2017,2017,31990,185,252,Automatic,Petrol,6.2,0,54000
ford,Ford Galaxy,grey,01 11 2008,2008,11890,129,175,Manual,Diesel,6.7,0,202440
audi,Audi TT,silver,01 04 2006,2006,10990,140,190,Manual,Petrol,8.1,0,149600
jeep,Jeep Renegade,grey,01 12 2021,2021,22190,88,120,Manual,Petrol,6.5,147,22500
ford,Ford Galaxy,blue,01 01 2009,2009,3300,103,140,Manual,Diesel,7.4,0,464320
audi,Audi S6,black,01 08 2019,2019,62500,257,349,Automatic,Diesel,6.5,171,56900
hyundai,Hyundai i20,green,01 06 2023,2023,21490,74,101,Automatic,Hybrid,5.6,128,15
bmw,BMW X4,black,01 03 2015,2015,23850,190,258,Automatic,Diesel,5.4,143,182000
bmw,BMW 430,black,01 11 2016,2016,26500,185,252,Automatic,Petrol,5.5,129,116300
audi,Audi Q7,black,01 03 2016,2016,29700,200,272,Automatic,Diesel,6.2,163,234500
bmw,BMW M3,grey,01 07 2008,2008,56600,324,441,Automatic,Petrol,12.7,297,41800
kia,Kia Ceed   cee d,green,01 11 2022,2022,28999,117,159,Automatic,Petrol,6.1,145,150
hyundai,Hyundai i20,red,01 05 2019,2019,14450,74,101,Manual,Petrol,5.1,134,59473
ford,Ford S Max,silver,01 02 2016,2016,17600,132,179,Automatic,Diesel,6.4,149,154000
kia,Kia Stonic,grey,01 01 2020,2020,18490,88,120,Manual,Petrol,5.5,125,32210
audi,Audi A1,yellow,01 12 2021,2021,30950,152,207,Automatic,Petrol,6.6,150.4,14608
bmw,BMW 520,white,01 05 2021,2021,43999,135,184,Automatic,Petrol,6.1,150.5,36721
ford,Ford Focus,black,01 12 2017,2017,12410,88,120,Manual,Diesel,3.8,98,139300
ford,Ford Tourneo,grey,01 09 2018,2018,18599,88,120,Manual,Diesel,4.7,122,67515
bmw,BMW X1,grey,01 03 2018,2018,28440,141,192,Automatic,Petrol,6.3,146,52000
kia,Kia Sportage,silver,01 06 2023,2023,31888,110,150,Automatic,Petrol,5.7,130,10
audi,Audi Q3,red,01 11 2020,2020,37940,110,150,Automatic,Diesel,5.9,142,26590
kia,Kia Stonic,white,01 05 2023,2023,26990,88,120,Automatic,Petrol,4.7,107,4000
kia,Kia Ceed   cee d,black,01 09 2013,2013,8250,73,99,Manual,Petrol,6,139,101400
ford,Ford Mondeo,black,01 01 2010,2010,2900,85,116,Manual,Diesel,5.9,156,335285
hyundai,Hyundai i20,silver,01 10 2017,2017,11450,55,75,Manual,Petrol,5.1,119,47870
audi,Audi A4,white,01 05 2023,2023,46840,150,204,Automatic,Diesel,4.5,119,20
ford,Ford Fiesta,blue,01 03 2017,2017,11930,60,82,Manual,Petrol,5.2,122,54049
ford,Ford Focus,silver,01 03 2006,2006,1600,85,116,Manual,Petrol,6.6,157,164513
kia,Kia Sportage,silver,01 12 2017,2017,19324,130,177,Manual,Petrol,7.5,175,74600
audi,Audi A5,blue,01 03 2015,2015,19990,110,150,Manual,Diesel,4.7,125,53400
audi,Audi A4,blue,01 06 2004,2004,9990,162,220,Automatic,Petrol,11.4,273,124500
ford,Ford S Max,grey,01 11 2019,2019,21880,121,165,Manual,Petrol,7.4,170,89000
audi,Audi TT,yellow,01 01 2017,2017,25900,132,179,Manual,Petrol,5.9,138,73000
hyundai,Hyundai i30,silver,01 10 2022,2022,22790,88,120,Manual,Petrol,5,115,50
bmw,BMW X3,white,01 10 2018,2018,36648,140,190,Automatic,Diesel,5.2,138,47077
kia,Kia ProCeed   pro_cee d,black,01 04 2018,2018,17890,150,204,Manual,Petrol,7.4,170,74100
jaguar,Jaguar E Pace,white,01 05 2020,2020,32950,147,200,Automatic,Petrol,8.1,186,60200
ford,Ford Focus,red,01 12 2012,2012,8850,92,125,Manual,Petrol,5.1,121,117850
kia,Kia Rio,grey,01 06 2017,2017,10550,62,84,Manual,Petrol,5,115,74000
fiat,Fiat Panda,yellow,01 06 2009,2009,850,40,54,Manual,Petrol,5.7,135,141200
fiat,Fiat Punto Evo,white,01 10 2012,2012,3450,51,69,Manual,Petrol,5.4,0,120490
ford,Ford Focus,silver,01 01 2001,2001,1990,74,101,Manual,Petrol,7,167,218000
ford,Ford Fiesta,white,01 12 2019,2019,17085,74,101,Automatic,Petrol,5.5,122,9778
land rover,Land Rover Range Rover Sport,white,01 07 2019,2019,74995,294,400,Automatic,Hybrid,3.2,73,38578
ford,Ford Focus,silver,01 08 2005,2005,4800,85,116,Manual,Petrol,6.6,157,57980
bmw,BMW 520,silver,01 10 2011,2011,15300,135,184,Automatic,Diesel,4.7,123,180000
ford,Ford Focus,blue,01 10 2016,2016,11699,88,120,Manual,Diesel,3.8,99,99500
audi,Audi A6,silver,01 07 2012,2012,14900,150,204,Automatic,Diesel,5.8,154,210000
audi,Audi Q3,white,01 06 2013,2013,17990,130,177,Automatic,Diesel,5.9,156,155000
jaguar,Jaguar F Type,black,01 03 2019,2019,49990,280,381,Automatic,Petrol,10.2,233,54422
ford,Ford Kuga,white,01 08 2018,2018,21999,132,179,Automatic,Diesel,6,160,54480
dacia,Dacia Duster,black,01 06 2019,2019,15595,84,114,Manual,LPG,0,0,56000
bmw,BMW 218,white,01 04 2022,2022,31900,100,136,Automatic,Petrol,6.8,0,9858
audi,Audi A3,silver,01 10 1999,1999,4499,74,101,Manual,Petrol,7.4,178,47000
mazda,Mazda CX 3,black,01 08 2016,2016,16999,110,150,Manual,Petrol,6.4,152,100071
audi,Audi A3,silver,01 09 2017,2017,21990,110,150,Manual,Diesel,4.4,111,75000
bmw,BMW 320,silver,01 12 2020,2020,30890,135,184,Automatic,Petrol,5.7,130,27000
land rover,Land Rover Range Rover Evoque,grey,01 07 2021,2021,48900,132,179,Automatic,Diesel,5.7,149,53000
ford,Ford Ranger,blue,01 04 2015,2015,22900,110,150,Manual,Diesel,7.8,206,94000
mazda,Mazda,grey,01 08 2019,2019,21989,135,184,Automatic,Diesel,5.1,134,132192
ford,Ford Kuga,black,01 02 2016,2016,16990,110,150,Manual,Petrol,6.2,143,74000
ford,Ford Focus,silver,01 07 2006,2006,3950,74,101,Manual,Petrol,6.4,152,90000
ford,Ford C Max,black,01 11 2014,2014,9600,103,140,Automatic,Diesel,5.5,144,112800
kia,Kia Sportage,white,01 05 2020,2020,21440,97,132,Manual,Petrol,7.2,171,59109
ford,Ford Ranger,black,01 08 2014,2014,19900,110,150,Automatic,Diesel,9.4,248,136000
audi,Audi A4,grey,01 04 2019,2019,23300,140,190,Automatic,Diesel,4.6,121,114400
audi,Audi SQ5,black,01 01 2017,2017,33200,240,326,Automatic,Diesel,6.6,0,91500
audi,Audi Q7,black,01 05 2016,2016,46900,200,272,Automatic,Diesel,6,153,177745
ford,Ford Tourneo Custom,silver,01 04 2016,2016,30880,114,155,Manual,Diesel,6.5,172,71000
audi,Audi A4,grey,01 11 2020,2020,24980,100,136,Automatic,Diesel,4.5,121.7,81582
kia,Kia Rio,grey,01 06 2017,2017,20288,62,84,Manual,Petrol,5.5,125,17000
honda,Honda Civic,blue,01 06 2023,2023,62500,242,329,Manual,Petrol,8.1,186,50
bmw,BMW Z4,white,01 01 2013,2013,34999,250,340,Automatic,Petrol,9.4,219,77531
audi,Audi RS5,blue,01 08 2017,2017,60688,375,510,Automatic,Petrol,8.7,197,57880
ford,Ford Kuga,grey,01 03 2018,2018,16899,132,179,Manual,Diesel,5.2,135,146974
bmw,BMW X3,silver,01 01 2017,2017,33444,225,306,Automatic,Petrol,8.3,193,78511
hyundai,Hyundai KONA,black,01 10 2020,2020,18220,88,120,Manual,Petrol,5.5,125,38000
bmw,BMW Active Hybrid 7,grey,01 11 2010,2010,8999,330,449,Automatic,Hybrid,9.4,219,224000
bmw,BMW 218,black,01 03 2016,2016,16500,110,150,Manual,Diesel,4.3,114,146150
kia,Kia Ceed   cee d,black,01 01 2016,2016,14500,150,204,Manual,Petrol,7.4,170,80000
audi,Audi A6 allroad,brown,01 07 2018,2018,39588,235,320,Automatic,Diesel,6.5,172,59900
lamborghini,Lamborghini Urus,green,01 04 2021,2021,359900,478,650,Automatic,Petrol,12.3,325,5900
fiat,Fiat 500,white,01 04 2021,2021,12990,52,71,Manual,Hybrid,4.1,93,22000
audi,Audi TT,white,01 06 2014,2014,18490,125,170,Manual,Diesel,5.5,146,99941
bmw,BMW 320,black,01 10 2011,2011,4500,120,163,Manual,Diesel,5.3,140,308300
alfa romeo,Alfa Romeo GT,blue,01 02 2004,2004,1900,122,166,Manual,Petrol,8.7,0,240000
dacia,Dacia Sandero,grey,01 06 2019,2019,9990,54,73,Manual,Petrol,5.2,117,51324
ford,Ford Kuga,grey,01 07 2019,2019,19980,110,150,Manual,Petrol,7.2,164,30330
ford,Ford Focus,grey,01 08 2019,2019,23495,92,125,Manual,Petrol,4.9,133,27632
audi,Audi A3,white,01 02 2015,2015,21300,110,150,Manual,Petrol,5,0,92000
fiat,Fiat New Panda,blue,01 11 2020,2020,10200,51,69,Manual,Petrol,0,0,20500
ford,Ford S Max,red,01 03 2014,2014,13290,120,163,Automatic,Diesel,6,159,162200
chrysler,Chrysler Pacifica,gold,01 12 2022,2022,71990,214,291,Automatic,Petrol,8.7,283,30
audi,Audi Q2,red,01 08 2017,2017,23690,140,190,Automatic,Diesel,4.9,128,90605
bmw,BMW 320,blue,01 07 2008,2008,12980,125,170,Automatic,Petrol,7.3,169,183985
citroen,Citroen C4 Picasso,grey,01 06 2013,2013,12499,85,116,Manual,Diesel,4,105,114900
ford,Ford Kuga,blue,01 04 2023,2023,38790,110,150,Manual,Petrol,5.5,119,830
bmw,BMW 320,grey,01 01 2013,2013,12900,135,184,Automatic,Diesel,4.5,118,220000
audi,Audi A3,silver,01 10 2019,2019,27999,140,190,Automatic,Petrol,6.8,155,48586
bmw,BMW X3,black,01 08 2015,2015,24900,230,313,Automatic,Diesel,6,159,176160
audi,Audi A6,grey,01 09 2012,2012,18900,150,204,Automatic,Diesel,5.1,0,188000
ford,Ford Focus,blue,01 05 2019,2019,21670,110,150,Automatic,Petrol,5.9,133,37082
bmw,BMW Z4,black,01 03 2005,2005,9980,125,170,Manual,Petrol,8.7,214,198900
ford,Ford Fusion,silver,01 10 2009,2009,3200,59,80,Manual,Petrol,6.6,156,100000
audi,Audi A1,blue,01 06 2023,2023,25880,81,110,Manual,Petrol,5.4,124,3150
land rover,Land Rover Range Rover Evoque,grey,01 10 2017,2017,48820,132,179,Automatic,Diesel,5.1,134,21870
ford,Ford Tourneo Connect,black,01 11 2019,2019,20970,74,101,Manual,Petrol,5.9,135,44400
kia,Kia Sportage,white,01 04 2019,2019,26950,130,177,Automatic,Petrol,7.6,174,38355
ford,Ford Kuga,silver,01 01 2023,2023,32262,110,150,Manual,Petrol,5.6,120,1
bentley,Bentley Continental GT,red,01 01 2022,2022,310000,485,659,Automatic,Petrol,13.3,308,12086
hyundai,Hyundai i30,black,01 11 2022,2022,20925,88,120,Manual,Petrol,5,115,100
fiat,Fiat Panda,grey,01 02 2023,2023,19990,51,69,Manual,Petrol,4.1,93,10
citroen,Citroen Jumper,white,01 03 2011,2011,8990,74,101,Manual,Diesel,8.1,214,150000
ford,Ford Focus,silver,01 12 2019,2019,15990,74,101,Manual,Petrol,4.7,133,54325
bmw,BMW 220,blue,01 10 2016,2016,17280,140,190,Automatic,Diesel,4.3,113,127000
bmw,BMW 116,black,01 09 2010,2010,8500,90,122,Manual,Petrol,6.1,0,139500
fiat,Fiat 500,white,01 09 2016,2016,12990,51,69,Manual,Petrol,4.9,115,68700
kia,Kia Ceed SW   cee d SW,white,01 01 2023,2023,27480,118,160,Manual,Petrol,5.8,132,9
audi,Audi SQ7,black,01 11 2016,2016,39900,320,435,Automatic,Diesel,7.6,0,204000
land rover,Land Rover Discovery Sport,black,01 04 2020,2020,29999,110,150,Manual,Diesel,5.7,149,58150
hyundai,Hyundai i10,silver,01 04 2022,2022,12900,49,67,Manual,Petrol,4.5,104,33000
bmw,BMW 320,black,01 08 2011,2011,14500,135,184,Automatic,Diesel,5.6,149,164875
mazda,Mazda 6,grey,01 09 2016,2016,17490,129,175,Automatic,Diesel,4.9,129,86500
ford,Ford EcoSport,silver,01 10 2017,2017,13000,103,140,Manual,Petrol,5.4,125,91853
maserati,Maserati Levante,grey,01 07 2019,2019,51490,257,349,Automatic,Petrol,11.6,268,79500
audi,Audi A3,black,01 06 2011,2011,11950,77,105,Manual,Diesel,4.3,114,135000
audi,Audi A1,green,01 04 2020,2020,19930,85,116,Manual,Petrol,5.5,127,42127
bmw,BMW X1,black,01 11 2014,2014,13500,110,150,Manual,Petrol,7.7,0,95000
honda,Honda Civic,silver,01 03 2018,2018,21980,134,182,Automatic,Petrol,5.8,132,21105
bmw,BMW X5,black,01 02 2006,2006,16950,235,320,Automatic,Petrol,13.1,317,152267
ford,Ford Focus,blue,01 07 2016,2016,15730,184,250,Manual,Petrol,6.8,159,116656
ford,Ford Explorer,red,01 07 2020,2020,52480,336,457,Automatic,Hybrid,2.9,66,49976
ford,Ford Grand C Max,blue,01 11 2016,2016,7880,88,120,Automatic,Diesel,4.6,119,153101
bmw,BMW 318,white,01 05 2013,2013,11800,105,143,Manual,Diesel,4.5,120,149652
fiat,Fiat 500,white,01 10 2020,2020,14999,51,69,Automatic,Petrol,5.2,120,35540
citroen,Citroen Berlingo,grey,01 06 2023,2023,33790,96,131,Automatic,Petrol,5.4,124,5
audi,Audi A6,white,01 08 2019,2019,29750,210,286,Automatic,Diesel,5.6,146,19637
ford,Ford Focus,silver,01 09 2016,2016,9899,88,120,Manual,Diesel,3.8,99,143000
audi,Audi Q7,grey,01 03 2019,2019,69890,210,286,Automatic,Diesel,6.9,180,34450
lada,Lada Niva,grey,01 08 2022,2022,18450,59,80,Manual,Petrol,12.3,283,50
audi,Audi S3,blue,01 04 2016,2016,25999,221,300,Automatic,Petrol,7,166,118300
bmw,BMW 116,red,01 04 2017,2017,17000,85,116,Manual,Diesel,4,0,85000
bmw,BMW X5,grey,01 05 2019,2019,56886,195,265,Automatic,Diesel,6,158,71900
audi,Audi A3,blue,01 11 2018,2018,22980,110,150,Manual,Petrol,5.3,120,46300
audi,Audi Q3,silver,01 07 2022,2022,39970,110,150,Automatic,Diesel,4.5,119,11192
bmw,BMW 230,blue,01 12 2022,2022,49920,240,326,Automatic,Hybrid,5.8,131,10
bentley,Bentley Continental,black,01 06 2015,2015,148900,388,528,Automatic,Petrol,11.1,258,23000
land rover,Land Rover Range Rover Velar,white,01 03 2020,2020,59850,221,300,Automatic,Diesel,6.6,173,80144
ford,Ford Mondeo,black,01 05 2017,2017,24300,132,179,Automatic,Diesel,5.4,141,165017
ford,Ford Ka Ka+,grey,01 02 2010,2010,3599,51,69,Manual,Petrol,5.1,121,103000
audi,Audi S5,grey,01 10 2019,2019,44970,255,347,Automatic,Diesel,6.9,181,49244
ford,Ford Kuga,white,01 10 2017,2017,17990,110,150,Manual,Diesel,4.7,122,59500
kia,Kia Sportage,grey,01 02 2018,2018,16990,130,177,Manual,Petrol,7.3,169,97136
ford,Ford Fiesta,white,01 09 2016,2016,7555,48,65,Manual,Petrol,4.3,99,86500
kia,Kia XCeed,white,01 02 2023,2023,25999,118,160,Manual,Petrol,5.9,134,15
ford,Ford Kuga,grey,01 12 2016,2016,16446,110,150,Manual,Petrol,6.2,143,58621
bmw,BMW 316,black,01 09 2013,2013,10800,85,116,Manual,Diesel,4.1,0,159000
citroen,Citroen C3 Picasso,black,01 05 2012,2012,7500,70,95,Manual,Petrol,6.3,149,74965
fiat,Fiat 500,white,01 05 2015,2015,7990,51,69,Manual,Petrol,5.1,121,69000
jaguar,Jaguar XE,grey,01 03 2017,2017,24990,132,179,Automatic,Diesel,4.7,123,135420
ford,Ford Fiesta,red,01 06 2018,2018,11990,52,71,Manual,Petrol,5.1,114,39030
ford,Ford Fiesta,silver,01 01 2020,2020,15470,74,101,Manual,Petrol,5.1,110,52275
isuzu,Isuzu D Max,blue,01 06 2021,2021,45250,120,163,Automatic,Diesel,7.3,191,12000
hyundai,Hyundai i30,black,01 10 2014,2014,9890,73,99,Manual,Petrol,6.1,145,98600
bmw,BMW X2,grey,01 04 2018,2018,29700,170,231,Automatic,Diesel,5.3,139,123700
hyundai,Hyundai iX35,silver,01 12 2017,2017,19990,100,136,Automatic,Hydrogen,0,0,84908
ford,Ford Mondeo,grey,01 05 2002,2002,1300,107,145,Manual,Petrol,8.1,0,145300
bmw,BMW X2,black,01 08 2019,2019,36990,225,306,Automatic,Petrol,6.9,158,45000
ford,Ford Fiesta,black,01 03 2006,2006,1750,44,60,Manual,Petrol,6.2,0,215000
audi,Audi A6,black,01 10 2019,2019,19630,150,204,Automatic,Diesel,5.7,150,40090
dacia,Dacia Duster,black,01 05 2023,2023,22950,85,116,Manual,Diesel,4.8,127,100
bmw,BMW X5,black,01 02 2019,2019,62749,195,265,Automatic,Diesel,6.2,208,69750
hyundai,Hyundai TUCSON,black,01 02 2022,2022,44990,195,265,Automatic,Hybrid,1.4,31,17500
bmw,BMW 125,black,01 12 2014,2014,12985,160,218,Manual,Diesel,4.9,128,226000
bmw,BMW X3,blue,01 04 2009,2009,8950,130,177,Manual,Diesel,6.8,179,167000
land rover,Land Rover Range Rover Evoque,white,01 03 2017,2017,24990,110,150,Automatic,Diesel,4.8,125,105000
citroen,Citroen C5 Aircross,grey,01 02 2021,2021,25790,96,131,Automatic,Diesel,5.2,137,37100
audi,Audi A3,black,01 09 2014,2014,12999,81,110,Manual,Diesel,3.8,101,120000
